theme_id,id_theme,color_id,rgb,total_quantity
553.0,553.0,72,6C6E68,1
553.0,553.0,272,0A3463,1
553.0,553.0,322,36AEBF,1
553.0,553.0,323,ADC3C0,1
553.0,553.0,484,A95500,1
554.0,554.0,0,05131D,18
554.0,554.0,15,FFFFFF,3
554.0,554.0,19,E4CD9E,2
554.0,554.0,28,958A73,1
554.0,554.0,33,0020A0,1
554.0,554.0,47,FCFCFC,1
554.0,554.0,70,582A12,3
554.0,554.0,71,A0A5A9,2
554.0,554.0,92,D09168,1
554.0,554.0,179,898788,2
554.0,554.0,297,AA7F2E,2
554.0,554.0,1103,3E3C39,3
555.0,555.0,0,05131D,18
555.0,555.0,15,FFFFFF,3
555.0,555.0,41,AEEFEC,1
555.0,555.0,45,DF6695,1
555.0,555.0,46,F5CD2F,1
555.0,555.0,272,0A3463,1
555.0,555.0,297,AA7F2E,8
556.0,556.0,0,05131D,28
556.0,556.0,4,C91A09,1
556.0,556.0,15,FFFFFF,1
556.0,556.0,19,E4CD9E,1
556.0,556.0,25,FE8A18,1
556.0,556.0,47,FCFCFC,5
556.0,556.0,70,582A12,1
556.0,556.0,72,6C6E68,1
556.0,556.0,73,5A93DB,1
556.0,556.0,84,AA7D55,1
556.0,556.0,179,898788,3
556.0,556.0,182,F08F1C,1
556.0,556.0,323,ADC3C0,1
557.0,557.0,15,FFFFFF,32
558.0,558.0,0,05131D,1330
558.0,558.0,1,0055BF,39
558.0,558.0,2,237841,20
558.0,558.0,4,C91A09,85
558.0,558.0,14,F2CD37,16
558.0,558.0,15,FFFFFF,260
558.0,558.0,19,E4CD9E,174
558.0,558.0,25,FE8A18,3
558.0,558.0,28,958A73,106
558.0,558.0,33,0020A0,16
558.0,558.0,34,84B68D,16
558.0,558.0,35,D9E4A7,5
558.0,558.0,36,C91A09,41
558.0,558.0,40,635F52,12
558.0,558.0,41,AEEFEC,8
558.0,558.0,42,F8F184,66
558.0,558.0,45,DF6695,1
558.0,558.0,46,F5CD2F,14
558.0,558.0,47,FCFCFC,52
558.0,558.0,52,A5A5CB,2
558.0,558.0,57,FF800D,18
558.0,558.0,70,582A12,474
558.0,558.0,71,A0A5A9,1633
558.0,558.0,72,6C6E68,800
558.0,558.0,73,5A93DB,74
558.0,558.0,80,A5A9B4,2
558.0,558.0,84,AA7D55,1
558.0,558.0,179,898788,54
558.0,558.0,182,F08F1C,22
558.0,558.0,288,184632,12
558.0,558.0,297,AA7F2E,63
558.0,558.0,308,352100,111
558.0,558.0,320,720E0F,73
558.0,558.0,326,9B9A5A,5
558.0,558.0,378,A0BCAC,336
558.0,558.0,383,E0E0E0,2
558.0,558.0,484,A95500,1
558.0,558.0,1000,D9D9D9,32
558.0,558.0,1103,3E3C39,4
558.0,558.0,9999,05131D,6
559.0,559.0,1,0055BF,1
560.0,560.0,0,05131D,15
560.0,560.0,15,FFFFFF,24
560.0,560.0,25,FE8A18,9
560.0,560.0,40,635F52,3
560.0,560.0,71,A0A5A9,6
560.0,560.0,182,F08F1C,1
560.0,560.0,9999,05131D,1
561.0,561.0,0,05131D,7
561.0,561.0,15,FFFFFF,4
561.0,561.0,70,582A12,46
561.0,561.0,72,6C6E68,14
561.0,561.0,84,AA7D55,10
561.0,561.0,308,352100,10
561.0,561.0,484,A95500,20
562.0,562.0,0,05131D,1015
562.0,562.0,1,0055BF,25
562.0,562.0,2,237841,334
562.0,562.0,4,C91A09,47
562.0,562.0,10,4B9F4A,31
562.0,562.0,14,F2CD37,12
562.0,562.0,15,FFFFFF,212
562.0,562.0,19,E4CD9E,394
562.0,562.0,25,FE8A18,8
562.0,562.0,27,BBE90B,3
562.0,562.0,28,958A73,193
562.0,562.0,33,0020A0,1
562.0,562.0,34,84B68D,15
562.0,562.0,36,C91A09,4
562.0,562.0,40,635F52,9
562.0,562.0,41,AEEFEC,13
562.0,562.0,42,F8F184,2
562.0,562.0,46,F5CD2F,9
562.0,562.0,47,FCFCFC,7
562.0,562.0,57,FF800D,29
562.0,562.0,70,582A12,1412
562.0,562.0,71,A0A5A9,589
562.0,562.0,72,6C6E68,1396
562.0,562.0,80,A5A9B4,1
562.0,562.0,84,AA7D55,54
562.0,562.0,132,05131D,4
562.0,562.0,179,898788,100
562.0,562.0,182,F08F1C,77
562.0,562.0,191,F8BB3D,2
562.0,562.0,288,184632,91
562.0,562.0,297,AA7F2E,158
562.0,562.0,308,352100,364
562.0,562.0,320,720E0F,129
562.0,562.0,326,9B9A5A,39
562.0,562.0,334,BBA53D,15
562.0,562.0,378,A0BCAC,181
562.0,562.0,484,A95500,7
562.0,562.0,1000,D9D9D9,18
562.0,562.0,1092,764D3B,2
562.0,562.0,1103,3E3C39,22
562.0,562.0,9999,05131D,5
566.0,566.0,0,05131D,3034
566.0,566.0,1,0055BF,73
566.0,566.0,2,237841,21
566.0,566.0,4,C91A09,88
566.0,566.0,10,4B9F4A,5
566.0,566.0,14,F2CD37,26
566.0,566.0,15,FFFFFF,76
566.0,566.0,19,E4CD9E,152
566.0,566.0,25,FE8A18,13
566.0,566.0,28,958A73,224
566.0,566.0,33,0020A0,10
566.0,566.0,34,84B68D,1
566.0,566.0,36,C91A09,6
566.0,566.0,40,635F52,8
566.0,566.0,42,F8F184,2
566.0,566.0,46,F5CD2F,4
566.0,566.0,47,FCFCFC,15
566.0,566.0,57,FF800D,57
566.0,566.0,70,582A12,979
566.0,566.0,71,A0A5A9,2142
566.0,566.0,72,6C6E68,2238
566.0,566.0,80,A5A9B4,4
566.0,566.0,82,DBAC34,2
566.0,566.0,132,05131D,1
566.0,566.0,179,898788,99
566.0,566.0,182,F08F1C,18
566.0,566.0,272,0A3463,9
566.0,566.0,288,184632,168
566.0,566.0,297,AA7F2E,36
566.0,566.0,308,352100,192
566.0,566.0,320,720E0F,16
566.0,566.0,326,9B9A5A,40
566.0,566.0,334,BBA53D,12
566.0,566.0,378,A0BCAC,190
566.0,566.0,484,A95500,6
566.0,566.0,1092,764D3B,2
566.0,566.0,1103,3E3C39,71
566.0,566.0,9999,05131D,7
570.0,570.0,0,05131D,1176
570.0,570.0,1,0055BF,103
570.0,570.0,2,237841,104
570.0,570.0,4,C91A09,356
570.0,570.0,5,C870A0,10
570.0,570.0,10,4B9F4A,2
570.0,570.0,14,F2CD37,634
570.0,570.0,15,FFFFFF,215
570.0,570.0,19,E4CD9E,179
570.0,570.0,25,FE8A18,14
570.0,570.0,26,923978,23
570.0,570.0,27,BBE90B,48
570.0,570.0,28,958A73,97
570.0,570.0,33,0020A0,5
570.0,570.0,34,84B68D,4
570.0,570.0,35,D9E4A7,5
570.0,570.0,36,C91A09,67
570.0,570.0,40,635F52,18
570.0,570.0,41,AEEFEC,50
570.0,570.0,42,F8F184,90
570.0,570.0,45,DF6695,18
570.0,570.0,46,F5CD2F,37
570.0,570.0,47,FCFCFC,118
570.0,570.0,52,A5A5CB,5
570.0,570.0,57,FF800D,7
570.0,570.0,70,582A12,355
570.0,570.0,71,A0A5A9,1451
570.0,570.0,72,6C6E68,1199
570.0,570.0,84,AA7D55,21
570.0,570.0,85,3F3691,40
570.0,570.0,179,898788,255
570.0,570.0,182,F08F1C,32
570.0,570.0,272,0A3463,22
570.0,570.0,288,184632,1
570.0,570.0,297,AA7F2E,25
570.0,570.0,308,352100,17
570.0,570.0,320,720E0F,73
570.0,570.0,326,9B9A5A,269
570.0,570.0,383,E0E0E0,6
570.0,570.0,484,A95500,19
570.0,570.0,1000,D9D9D9,17
570.0,570.0,1103,3E3C39,2
570.0,570.0,9999,05131D,15
571.0,571.0,0,05131D,5270
571.0,571.0,1,0055BF,1113
571.0,571.0,2,237841,101
571.0,571.0,4,C91A09,1680
571.0,571.0,10,4B9F4A,21
571.0,571.0,14,F2CD37,435
571.0,571.0,15,FFFFFF,2151
571.0,571.0,19,E4CD9E,865
571.0,571.0,25,FE8A18,443
571.0,571.0,27,BBE90B,141
571.0,571.0,28,958A73,474
571.0,571.0,33,0020A0,121
571.0,571.0,34,84B68D,5
571.0,571.0,35,D9E4A7,87
571.0,571.0,36,C91A09,328
571.0,571.0,40,635F52,4
571.0,571.0,41,AEEFEC,1738
571.0,571.0,46,F5CD2F,8
571.0,571.0,47,FCFCFC,62
571.0,571.0,57,FF800D,54
571.0,571.0,70,582A12,1466
571.0,571.0,71,A0A5A9,4064
571.0,571.0,72,6C6E68,4255
571.0,571.0,73,5A93DB,77
571.0,571.0,80,A5A9B4,2
571.0,571.0,84,AA7D55,76
571.0,571.0,85,3F3691,56
571.0,571.0,143,CFE2F7,5
571.0,571.0,179,898788,661
571.0,571.0,182,F08F1C,496
571.0,571.0,191,F8BB3D,832
571.0,571.0,212,9FC3E9,4
571.0,571.0,272,0A3463,208
571.0,571.0,288,184632,190
571.0,571.0,297,AA7F2E,439
571.0,571.0,308,352100,821
571.0,571.0,320,720E0F,465
571.0,571.0,321,078BC9,115
571.0,571.0,322,36AEBF,1
571.0,571.0,323,ADC3C0,54
571.0,571.0,326,9B9A5A,565
571.0,571.0,379,6074A1,12
571.0,571.0,484,A95500,187
571.0,571.0,1103,3E3C39,88
571.0,571.0,9999,05131D,77
572.0,572.0,0,05131D,399
572.0,572.0,1,0055BF,66
572.0,572.0,2,237841,115
572.0,572.0,4,C91A09,165
572.0,572.0,10,4B9F4A,10
572.0,572.0,14,F2CD37,40
572.0,572.0,15,FFFFFF,262
572.0,572.0,19,E4CD9E,84
572.0,572.0,25,FE8A18,8
572.0,572.0,27,BBE90B,61
572.0,572.0,28,958A73,27
572.0,572.0,33,0020A0,11
572.0,572.0,35,D9E4A7,5
572.0,572.0,36,C91A09,38
572.0,572.0,41,AEEFEC,326
572.0,572.0,42,F8F184,23
572.0,572.0,47,FCFCFC,1
572.0,572.0,57,FF800D,6
572.0,572.0,70,582A12,195
572.0,572.0,71,A0A5A9,238
572.0,572.0,72,6C6E68,330
572.0,572.0,85,3F3691,5
572.0,572.0,143,CFE2F7,18
572.0,572.0,158,DFEEA5,2
572.0,572.0,179,898788,41
572.0,572.0,182,F08F1C,76
572.0,572.0,191,F8BB3D,48
572.0,572.0,272,0A3463,8
572.0,572.0,288,184632,33
572.0,572.0,297,AA7F2E,87
572.0,572.0,308,352100,17
572.0,572.0,320,720E0F,33
572.0,572.0,321,078BC9,15
572.0,572.0,322,36AEBF,5
572.0,572.0,326,9B9A5A,19
572.0,572.0,484,A95500,1
572.0,572.0,1103,3E3C39,12
572.0,572.0,9999,05131D,170
573.0,573.0,0,05131D,242
573.0,573.0,1,0055BF,18
573.0,573.0,4,C91A09,40
573.0,573.0,14,F2CD37,2
573.0,573.0,15,FFFFFF,60
573.0,573.0,19,E4CD9E,1
573.0,573.0,28,958A73,5
573.0,573.0,33,0020A0,12
573.0,573.0,36,C91A09,4
573.0,573.0,41,AEEFEC,35
573.0,573.0,46,F5CD2F,1
573.0,573.0,57,FF800D,38
573.0,573.0,70,582A12,15
573.0,573.0,71,A0A5A9,39
573.0,573.0,72,6C6E68,142
573.0,573.0,85,3F3691,8
573.0,573.0,179,898788,30
573.0,573.0,182,F08F1C,5
573.0,573.0,288,184632,14
573.0,573.0,297,AA7F2E,78
573.0,573.0,308,352100,2
573.0,573.0,320,720E0F,14
573.0,573.0,326,9B9A5A,8
573.0,573.0,1103,3E3C39,54
573.0,573.0,9999,05131D,1
575.0,575.0,0,05131D,559
575.0,575.0,1,0055BF,14
575.0,575.0,2,237841,12
575.0,575.0,4,C91A09,63
575.0,575.0,14,F2CD37,14
575.0,575.0,15,FFFFFF,66
575.0,575.0,19,E4CD9E,255
575.0,575.0,25,FE8A18,3
575.0,575.0,28,958A73,132
575.0,575.0,34,84B68D,2
575.0,575.0,41,AEEFEC,4
575.0,575.0,46,F5CD2F,8
575.0,575.0,47,FCFCFC,58
575.0,575.0,57,FF800D,4
575.0,575.0,70,582A12,254
575.0,575.0,71,A0A5A9,340
575.0,575.0,72,6C6E68,368
575.0,575.0,73,5A93DB,4
575.0,575.0,80,A5A9B4,33
575.0,575.0,84,AA7D55,19
575.0,575.0,179,898788,27
575.0,575.0,182,F08F1C,4
575.0,575.0,288,184632,109
575.0,575.0,297,AA7F2E,46
575.0,575.0,308,352100,35
575.0,575.0,320,720E0F,8
575.0,575.0,383,E0E0E0,8
575.0,575.0,484,A95500,14
575.0,575.0,1103,3E3C39,12
575.0,575.0,9999,05131D,4
576.0,576.0,0,05131D,24943
576.0,576.0,1,0055BF,3048
576.0,576.0,2,237841,2384
576.0,576.0,3,008F9B,709
576.0,576.0,4,C91A09,6248
576.0,576.0,5,C870A0,278
576.0,576.0,10,4B9F4A,1064
576.0,576.0,14,F2CD37,2243
576.0,576.0,15,FFFFFF,17010
576.0,576.0,19,E4CD9E,7833
576.0,576.0,25,FE8A18,832
576.0,576.0,26,923978,143
576.0,576.0,27,BBE90B,724
576.0,576.0,28,958A73,4406
576.0,576.0,29,E4ADC8,199
576.0,576.0,30,AC78BA,193
576.0,576.0,31,E1D5ED,84
576.0,576.0,33,0020A0,87
576.0,576.0,34,84B68D,65
576.0,576.0,35,D9E4A7,72
576.0,576.0,36,C91A09,186
576.0,576.0,40,635F52,53
576.0,576.0,41,AEEFEC,1175
576.0,576.0,42,F8F184,1
576.0,576.0,45,DF6695,50
576.0,576.0,46,F5CD2F,282
576.0,576.0,47,FCFCFC,2447
576.0,576.0,52,A5A5CB,49
576.0,576.0,57,FF800D,17
576.0,576.0,70,582A12,15452
576.0,576.0,71,A0A5A9,14858
576.0,576.0,72,6C6E68,8543
576.0,576.0,73,5A93DB,401
576.0,576.0,78,F6D7B3,482
576.0,576.0,80,A5A9B4,229
576.0,576.0,82,DBAC34,127
576.0,576.0,84,AA7D55,4075
576.0,576.0,85,3F3691,111
576.0,576.0,92,D09168,61
576.0,576.0,129,A5A5CB,1
576.0,576.0,158,DFEEA5,139
576.0,576.0,179,898788,607
576.0,576.0,182,F08F1C,395
576.0,576.0,191,F8BB3D,1454
576.0,576.0,212,9FC3E9,478
576.0,576.0,226,FFF03A,513
576.0,576.0,272,0A3463,3620
576.0,576.0,288,184632,1851
576.0,576.0,297,AA7F2E,2073
576.0,576.0,308,352100,1778
576.0,576.0,320,720E0F,979
576.0,576.0,321,078BC9,851
576.0,576.0,322,36AEBF,718
576.0,576.0,323,ADC3C0,313
576.0,576.0,326,9B9A5A,807
576.0,576.0,334,BBA53D,17
576.0,576.0,378,A0BCAC,1820
576.0,576.0,379,6074A1,293
576.0,576.0,484,A95500,2201
576.0,576.0,1000,D9D9D9,12
576.0,576.0,1050,FF698F,114
576.0,576.0,1053,68BCC5,16
576.0,576.0,1054,CE1D9B,5
576.0,576.0,1055,FCFCFC,29
576.0,576.0,1059,8320B7,1
576.0,576.0,1060,84B68D,1
576.0,576.0,1061,0020A0,2
576.0,576.0,1088,755945,9
576.0,576.0,1089,CCA373,9
576.0,576.0,1095,635F52,7
576.0,576.0,1103,3E3C39,198
576.0,576.0,1136,CA4C0B,403
576.0,576.0,1139,F5CD2F,2
576.0,576.0,1146,F6B7BF,10
576.0,576.0,9999,05131D,59
577.0,577.0,0,05131D,5738
577.0,577.0,1,0055BF,901
577.0,577.0,2,237841,2672
577.0,577.0,3,008F9B,515
577.0,577.0,4,C91A09,1779
577.0,577.0,5,C870A0,161
577.0,577.0,10,4B9F4A,1396
577.0,577.0,14,F2CD37,837
577.0,577.0,15,FFFFFF,5132
577.0,577.0,19,E4CD9E,3181
577.0,577.0,25,FE8A18,1438
577.0,577.0,26,923978,226
577.0,577.0,27,BBE90B,460
577.0,577.0,28,958A73,1106
577.0,577.0,29,E4ADC8,693
577.0,577.0,30,AC78BA,271
577.0,577.0,31,E1D5ED,125
577.0,577.0,33,0020A0,532
577.0,577.0,34,84B68D,119
577.0,577.0,35,D9E4A7,72
577.0,577.0,36,C91A09,358
577.0,577.0,40,635F52,88
577.0,577.0,41,AEEFEC,117
577.0,577.0,45,DF6695,60
577.0,577.0,46,F5CD2F,406
577.0,577.0,47,FCFCFC,439
577.0,577.0,52,A5A5CB,31
577.0,577.0,70,582A12,6868
577.0,577.0,71,A0A5A9,8769
577.0,577.0,72,6C6E68,5234
577.0,577.0,73,5A93DB,313
577.0,577.0,78,F6D7B3,69
577.0,577.0,84,AA7D55,2985
577.0,577.0,85,3F3691,389
577.0,577.0,92,D09168,32
577.0,577.0,129,A5A5CB,5
577.0,577.0,143,CFE2F7,31
577.0,577.0,158,DFEEA5,11
577.0,577.0,179,898788,131
577.0,577.0,182,F08F1C,637
577.0,577.0,191,F8BB3D,392
577.0,577.0,212,9FC3E9,208
577.0,577.0,226,FFF03A,9
577.0,577.0,272,0A3463,275
577.0,577.0,288,184632,1350
577.0,577.0,297,AA7F2E,315
577.0,577.0,308,352100,964
577.0,577.0,320,720E0F,1261
577.0,577.0,321,078BC9,55
577.0,577.0,322,36AEBF,424
577.0,577.0,323,ADC3C0,75
577.0,577.0,326,9B9A5A,83
577.0,577.0,378,A0BCAC,579
577.0,577.0,379,6074A1,85
577.0,577.0,484,A95500,1110
577.0,577.0,1000,D9D9D9,19
577.0,577.0,1050,FF698F,16
577.0,577.0,1059,8320B7,16
577.0,577.0,1062,EBD800,1
577.0,577.0,1095,635F52,1
577.0,577.0,1103,3E3C39,34
577.0,577.0,1136,CA4C0B,83
577.0,577.0,9999,05131D,3
578.0,578.0,0,05131D,2511
578.0,578.0,1,0055BF,564
578.0,578.0,2,237841,113
578.0,578.0,4,C91A09,400
578.0,578.0,5,C870A0,43
578.0,578.0,10,4B9F4A,8
578.0,578.0,14,F2CD37,348
578.0,578.0,15,FFFFFF,702
578.0,578.0,19,E4CD9E,148
578.0,578.0,25,FE8A18,35
578.0,578.0,26,923978,3
578.0,578.0,27,BBE90B,48
578.0,578.0,28,958A73,63
578.0,578.0,29,E4ADC8,37
578.0,578.0,33,0020A0,58
578.0,578.0,34,84B68D,21
578.0,578.0,35,D9E4A7,3
578.0,578.0,36,C91A09,303
578.0,578.0,40,635F52,28
578.0,578.0,41,AEEFEC,34
578.0,578.0,42,F8F184,2
578.0,578.0,45,DF6695,2
578.0,578.0,46,F5CD2F,47
578.0,578.0,47,FCFCFC,118
578.0,578.0,57,FF800D,15
578.0,578.0,70,582A12,989
578.0,578.0,71,A0A5A9,1853
578.0,578.0,72,6C6E68,1870
578.0,578.0,73,5A93DB,76
578.0,578.0,84,AA7D55,1
578.0,578.0,92,D09168,1
578.0,578.0,158,DFEEA5,9
578.0,578.0,179,898788,285
578.0,578.0,182,F08F1C,84
578.0,578.0,191,F8BB3D,15
578.0,578.0,212,9FC3E9,3
578.0,578.0,226,FFF03A,3
578.0,578.0,272,0A3463,4
578.0,578.0,288,184632,20
578.0,578.0,297,AA7F2E,324
578.0,578.0,308,352100,169
578.0,578.0,320,720E0F,57
578.0,578.0,321,078BC9,1
578.0,578.0,322,36AEBF,8
578.0,578.0,323,ADC3C0,3
578.0,578.0,326,9B9A5A,2
578.0,578.0,378,A0BCAC,1
578.0,578.0,484,A95500,12
578.0,578.0,1103,3E3C39,20
578.0,578.0,9999,05131D,18
579.0,579.0,0,05131D,720
579.0,579.0,1,0055BF,245
579.0,579.0,2,237841,428
579.0,579.0,3,008F9B,504
579.0,579.0,4,C91A09,440
579.0,579.0,5,C870A0,726
579.0,579.0,10,4B9F4A,426
579.0,579.0,14,F2CD37,262
579.0,579.0,15,FFFFFF,3831
579.0,579.0,19,E4CD9E,1503
579.0,579.0,25,FE8A18,98
579.0,579.0,26,923978,654
579.0,579.0,27,BBE90B,517
579.0,579.0,28,958A73,174
579.0,579.0,29,E4ADC8,719
579.0,579.0,30,AC78BA,614
579.0,579.0,31,E1D5ED,567
579.0,579.0,33,0020A0,27
579.0,579.0,34,84B68D,18
579.0,579.0,35,D9E4A7,41
579.0,579.0,36,C91A09,14
579.0,579.0,40,635F52,12
579.0,579.0,41,AEEFEC,329
579.0,579.0,42,F8F184,12
579.0,579.0,45,DF6695,361
579.0,579.0,46,F5CD2F,89
579.0,579.0,47,FCFCFC,200
579.0,579.0,52,A5A5CB,22
579.0,579.0,57,FF800D,14
579.0,579.0,70,582A12,1113
579.0,579.0,71,A0A5A9,960
579.0,579.0,72,6C6E68,348
579.0,579.0,73,5A93DB,149
579.0,579.0,78,F6D7B3,147
579.0,579.0,82,DBAC34,45
579.0,579.0,84,AA7D55,595
579.0,579.0,85,3F3691,449
579.0,579.0,92,D09168,49
579.0,579.0,117,FFFFFF,4
579.0,579.0,129,A5A5CB,13
579.0,579.0,143,CFE2F7,3
579.0,579.0,158,DFEEA5,90
579.0,579.0,179,898788,75
579.0,579.0,182,F08F1C,127
579.0,579.0,191,F8BB3D,565
579.0,579.0,212,9FC3E9,384
579.0,579.0,226,FFF03A,499
579.0,579.0,272,0A3463,304
579.0,579.0,288,184632,28
579.0,579.0,297,AA7F2E,2773
579.0,579.0,308,352100,26
579.0,579.0,320,720E0F,320
579.0,579.0,321,078BC9,286
579.0,579.0,322,36AEBF,659
579.0,579.0,323,ADC3C0,466
579.0,579.0,326,9B9A5A,5
579.0,579.0,334,BBA53D,4
579.0,579.0,378,A0BCAC,17
579.0,579.0,379,6074A1,50
579.0,579.0,484,A95500,151
579.0,579.0,1002,C0F500,6
579.0,579.0,1003,68BCC5,1
579.0,579.0,1050,FF698F,218
579.0,579.0,1053,68BCC5,42
579.0,579.0,1054,CE1D9B,36
579.0,579.0,1055,FCFCFC,70
579.0,579.0,1059,8320B7,54
579.0,579.0,1060,84B68D,4
579.0,579.0,1061,0020A0,14
579.0,579.0,1088,755945,4
579.0,579.0,1089,CCA373,1
579.0,579.0,1103,3E3C39,5
579.0,579.0,1136,CA4C0B,6
579.0,579.0,1146,F6B7BF,34
579.0,579.0,1147,A3A9FF,60
579.0,579.0,9999,05131D,64
580.0,580.0,0,05131D,1196
580.0,580.0,1,0055BF,177
580.0,580.0,2,237841,118
580.0,580.0,4,C91A09,300
580.0,580.0,10,4B9F4A,7
580.0,580.0,14,F2CD37,332
580.0,580.0,15,FFFFFF,628
580.0,580.0,19,E4CD9E,67
580.0,580.0,25,FE8A18,108
580.0,580.0,27,BBE90B,139
580.0,580.0,28,958A73,42
580.0,580.0,30,AC78BA,27
580.0,580.0,33,0020A0,36
580.0,580.0,34,84B68D,14
580.0,580.0,35,D9E4A7,1
580.0,580.0,36,C91A09,42
580.0,580.0,40,635F52,24
580.0,580.0,41,AEEFEC,41
580.0,580.0,42,F8F184,64
580.0,580.0,46,F5CD2F,12
580.0,580.0,47,FCFCFC,15
580.0,580.0,52,A5A5CB,2
580.0,580.0,70,582A12,162
580.0,580.0,71,A0A5A9,565
580.0,580.0,72,6C6E68,394
580.0,580.0,85,3F3691,131
580.0,580.0,143,CFE2F7,24
580.0,580.0,179,898788,79
580.0,580.0,182,F08F1C,70
580.0,580.0,191,F8BB3D,66
580.0,580.0,272,0A3463,54
580.0,580.0,288,184632,15
580.0,580.0,297,AA7F2E,99
580.0,580.0,308,352100,40
580.0,580.0,320,720E0F,68
580.0,580.0,322,36AEBF,68
580.0,580.0,323,ADC3C0,29
580.0,580.0,484,A95500,9
580.0,580.0,1000,D9D9D9,5
580.0,580.0,1103,3E3C39,6
590.0,590.0,0,05131D,101
590.0,590.0,2,237841,32
590.0,590.0,4,C91A09,44
590.0,590.0,14,F2CD37,14
590.0,590.0,15,FFFFFF,69
590.0,590.0,19,E4CD9E,113
590.0,590.0,25,FE8A18,21
590.0,590.0,26,923978,28
590.0,590.0,27,BBE90B,16
590.0,590.0,29,E4ADC8,18
590.0,590.0,36,C91A09,2
590.0,590.0,40,635F52,2
590.0,590.0,70,582A12,56
590.0,590.0,71,A0A5A9,106
590.0,590.0,72,6C6E68,18
590.0,590.0,73,5A93DB,50
590.0,590.0,179,898788,29
590.0,590.0,191,F8BB3D,20
590.0,590.0,272,0A3463,23
590.0,590.0,288,184632,34
590.0,590.0,297,AA7F2E,8
590.0,590.0,320,720E0F,26
590.0,590.0,322,36AEBF,24
590.0,590.0,323,ADC3C0,24
590.0,590.0,326,9B9A5A,31
590.0,590.0,378,A0BCAC,12
590.0,590.0,379,6074A1,10
590.0,590.0,484,A95500,14
591.0,591.0,0,05131D,459
591.0,591.0,1,0055BF,142
591.0,591.0,2,237841,163
591.0,591.0,4,C91A09,302
591.0,591.0,5,C870A0,54
591.0,591.0,10,4B9F4A,43
591.0,591.0,14,F2CD37,283
591.0,591.0,15,FFFFFF,568
591.0,591.0,19,E4CD9E,121
591.0,591.0,25,FE8A18,117
591.0,591.0,26,923978,43
591.0,591.0,27,BBE90B,165
591.0,591.0,28,958A73,26
591.0,591.0,29,E4ADC8,115
591.0,591.0,30,AC78BA,11
591.0,591.0,31,E1D5ED,9
591.0,591.0,33,0020A0,36
591.0,591.0,34,84B68D,7
591.0,591.0,35,D9E4A7,3
591.0,591.0,36,C91A09,50
591.0,591.0,40,635F52,6
591.0,591.0,41,AEEFEC,57
591.0,591.0,42,F8F184,1
591.0,591.0,45,DF6695,13
591.0,591.0,46,F5CD2F,43
591.0,591.0,47,FCFCFC,38
591.0,591.0,52,A5A5CB,2
591.0,591.0,57,FF800D,1
591.0,591.0,70,582A12,131
591.0,591.0,71,A0A5A9,462
591.0,591.0,72,6C6E68,249
591.0,591.0,73,5A93DB,10
591.0,591.0,84,AA7D55,48
591.0,591.0,85,3F3691,15
591.0,591.0,179,898788,22
591.0,591.0,182,F08F1C,59
591.0,591.0,191,F8BB3D,61
591.0,591.0,226,FFF03A,30
591.0,591.0,272,0A3463,16
591.0,591.0,297,AA7F2E,39
591.0,591.0,308,352100,3
591.0,591.0,320,720E0F,8
591.0,591.0,321,078BC9,81
591.0,591.0,322,36AEBF,31
591.0,591.0,323,ADC3C0,6
591.0,591.0,326,9B9A5A,6
591.0,591.0,484,A95500,7
591.0,591.0,1003,68BCC5,4
591.0,591.0,1103,3E3C39,2
592.0,592.0,0,05131D,162
592.0,592.0,1,0055BF,58
592.0,592.0,2,237841,6
592.0,592.0,4,C91A09,28
592.0,592.0,10,4B9F4A,3
592.0,592.0,14,F2CD37,60
592.0,592.0,15,FFFFFF,24
592.0,592.0,25,FE8A18,1
592.0,592.0,27,BBE90B,26
592.0,592.0,33,0020A0,5
592.0,592.0,34,84B68D,3
592.0,592.0,35,D9E4A7,5
592.0,592.0,36,C91A09,13
592.0,592.0,40,635F52,4
592.0,592.0,41,AEEFEC,7
592.0,592.0,42,F8F184,1
592.0,592.0,46,F5CD2F,20
592.0,592.0,70,582A12,3
592.0,592.0,71,A0A5A9,84
592.0,592.0,72,6C6E68,57
592.0,592.0,73,5A93DB,6
592.0,592.0,85,3F3691,11
592.0,592.0,179,898788,4
592.0,592.0,182,F08F1C,9
592.0,592.0,212,9FC3E9,3
592.0,592.0,297,AA7F2E,1
592.0,592.0,320,720E0F,4
592.0,592.0,321,078BC9,6
592.0,592.0,1003,68BCC5,1
592.0,592.0,1103,3E3C39,4
593.0,593.0,0,05131D,5
593.0,593.0,1,0055BF,10
593.0,593.0,2,237841,7
593.0,593.0,4,C91A09,18
593.0,593.0,5,C870A0,41
593.0,593.0,10,4B9F4A,14
593.0,593.0,14,F2CD37,4
593.0,593.0,15,FFFFFF,44
593.0,593.0,19,E4CD9E,12
593.0,593.0,25,FE8A18,1
593.0,593.0,26,923978,21
593.0,593.0,27,BBE90B,4
593.0,593.0,29,E4ADC8,22
593.0,593.0,30,AC78BA,11
593.0,593.0,31,E1D5ED,8
593.0,593.0,34,84B68D,1
593.0,593.0,41,AEEFEC,19
593.0,593.0,45,DF6695,11
593.0,593.0,47,FCFCFC,5
593.0,593.0,52,A5A5CB,1
593.0,593.0,57,FF800D,2
593.0,593.0,70,582A12,16
593.0,593.0,71,A0A5A9,14
593.0,593.0,72,6C6E68,3
593.0,593.0,73,5A93DB,7
